invoice_id,customer_id,service_id,billing_period_start,billing_period_end,pricing_tier,currency,subtotal_amount,discount_amount,tax_amount,total_amount,payment_method
INV00002000,CUST00745,SRV000624,2025-03-16,2025-04-14,Enterprise,MYR,1268.61,13.69,75.3,1330.22,Credit Card
INV00002001,CUST00352,SRV000925,2020-05-05,2020-06-03,Enterprise,MYR,396.93,31.42,21.93,387.44,Direct Debit
INV00002002,CUST00477,SRV000214,2025-03-23,2025-04-21,Standard,MYR,171.22,21.96,8.96,158.22,Direct Debit
INV00002003,CUST00986,SRV001208,2024-09-27,2024-10-26,Basic,MYR,55.2,2.78,3.15,55.57,E Wallet
INV00002004,CUST00903,SRV000256,2023-01-21,2023-02-19,Premium,MYR,631.5,13.13,37.1,655.47,FPX
INV00002005,CUST01050,SRV000674,2019-04-05,2019-05-04,Standard,MYR,189.72,29.87,9.59,169.44,Credit Card
INV00002006,CUST00471,SRV000534,2019-02-22,2019-03-23,Enterprise,MYR,200.65,44.9,9.34,165.09,FPX
INV00002007,CUST00507,SRV001357,2020-07-04,2020-08-02,Standard,MYR,193.18,46.09,8.83,155.92,Bank Transfer
INV00002008,CUST00063,SRV001053,2024-01-05,2024-02-03,Premium,MYR,352.33,12.56,20.39,360.16,E Wallet
INV00002009,CUST00225,SRV000137,2025-08-22,2025-09-20,Basic,MYR,149.13,2.4,8.8,155.53,FPX
INV00002010,CUST00824,SRV001332,2021-02-25,2021-03-26,Enterprise,MYR,313.75,45.51,16.09,284.33,Direct Debit
INV00002011,CUST00745,SRV000624,2025-12-11,2026-01-09,Enterprise,MYR,1030.86,12.27,61.12,1079.71,Credit Card
INV00002012,CUST01151,SRV001412,2022-09-30,2022-10-29,Premium,MYR,226.09,40.95,11.11,196.25,Direct Debit
INV00002013,CUST01042,SRV000781,2022-03-22,2022-04-20,Premium,MYR,558.92,47.04,30.71,542.59,FPX
INV00002014,CUST01000,SRV000224,2023-07-05,2023-08-03,Basic,MYR,52.7,14.94,2.27,40.03,Direct Debit
INV00002015,CUST00893,SRV000157,2023-08-12,2023-09-10,Standard,MYR,202.67,23.76,10.73,189.64,Bank Transfer
INV00002016,CUST01140,SRV001061,2020-12-04,2021-01-02,Premium,MYR,620.49,4.43,36.96,653.02,Direct Debit
INV00002017,CUST00420,SRV000548,2022-07-11,2022-08-09,Enterprise,MYR,858.88,0.78,51.49,909.59,Bank Transfer
INV00002018,CUST00361,SRV000012,2024-12-13,2025-01-11,Basic,MYR,211.95,24.1,11.27,199.12,Bank Transfer
INV00002019,CUST00208,SRV000210,2025-06-27,2025-07-26,Enterprise,MYR,332.16,29.14,18.18,321.2,FPX
INV00002020,CUST00041,SRV000203,2019-11-13,2019-12-12,Enterprise,MYR,624.96,38.74,35.17,621.39,FPX
INV00002021,CUST00619,SRV001112,2023-04-02,2023-05-01,Standard,MYR,253.46,1.81,15.1,266.75,Direct Debit
INV00002022,CUST00513,SRV000957,2020-03-21,2020-04-19,Enterprise,MYR,754.24,3.89,45.02,795.37,Direct Debit
INV00002023,CUST00545,SRV001060,2020-09-07,2020-10-06,Basic,MYR,49.7,12.06,2.26,39.9,Bank Transfer
INV00002024,CUST00277,SRV001066,2020-01-17,2020-02-15,Basic,MYR,56.7,19.13,2.25,39.82,Direct Debit
INV00002025,CUST00685,SRV001108,2022-01-05,2022-02-03,Basic,MYR,154.73,35.68,7.14,126.19,Bank Transfer
INV00002026,CUST01180,SRV000401,2021-05-18,2021-06-16,Basic,MYR,153.7,30.21,7.41,130.9,Credit Card
INV00002027,CUST01093,SRV000934,2019-04-06,2019-05-05,Enterprise,MYR,2308.66,19.26,137.36,2426.76,Bank Transfer
INV00002028,CUST00715,SRV000514,2025-01-31,2025-03-01,Premium,MYR,1090.26,33.15,63.43,1120.54,FPX
INV00002029,CUST00970,SRV000774,2019-11-05,2019-12-04,Premium,MYR,320.12,35.66,17.07,301.53,Direct Debit
INV00002030,CUST00681,SRV000255,2021-02-19,2021-03-20,Premium,MYR,865.11,41.93,49.39,872.57,FPX
INV00002031,CUST00308,SRV000982,2025-05-01,2025-05-30,Basic,MYR,43.22,1.43,2.51,44.3,Direct Debit
INV00002032,CUST01017,SRV001010,2025-05-18,2025-06-16,Premium,MYR,1128.85,6.94,67.31,1189.22,Direct Debit
INV00002033,CUST00644,SRV000936,2020-12-26,2021-01-24,Premium,MYR,284.37,24.81,15.57,275.13,Credit Card
INV00002034,CUST00875,SRV000874,2025-06-15,2025-07-14,Basic,MYR,40.19,41.56,-0.08,-1.45,E Wallet
INV00002035,CUST00798,SRV000300,2020-02-25,2020-03-25,Premium,MYR,235.87,16.6,13.16,232.43,E Wallet
INV00002036,CUST01085,SRV000099,2020-02-10,2020-03-10,Premium,MYR,193.53,10.54,10.98,193.97,Direct Debit
INV00002037,CUST00805,SRV000289,2024-12-09,2025-01-07,Enterprise,MYR,642.45,32.85,36.58,646.18,Bank Transfer
INV00002038,CUST01105,SRV000750,2019-04-23,2019-05-22,Premium,MYR,184.07,39.69,8.66,153.04,Credit Card
INV00002039,CUST00693,SRV000705,2022-12-30,2023-01-28,Enterprise,MYR,727.61,38.44,41.35,730.52,FPX
INV00002040,CUST00168,SRV000757,2018-08-02,2018-08-31,Premium,MYR,590.08,17.34,34.36,607.1,FPX
INV00002041,CUST00485,SRV001259,2020-03-26,2020-04-24,Standard,MYR,107.88,21.04,5.21,92.05,Direct Debit
INV00002042,CUST00589,SRV001298,2025-10-04,2025-11-02,Premium,MYR,1129.52,30.5,65.94,1164.96,FPX
INV00002043,CUST01070,SRV001275,2020-07-28,2020-08-26,Premium,MYR,147.76,12.76,8.1,143.1,E Wallet
INV00002044,CUST00192,SRV000023,2024-10-19,2024-11-17,Enterprise,MYR,316.63,32.74,17.03,300.92,Credit Card
INV00002045,CUST00062,SRV000497,2022-08-08,2022-09-06,Enterprise,MYR,339.12,39.56,17.97,317.53,FPX
INV00002046,CUST00691,SRV001246,2023-04-06,2023-05-05,Basic,MYR,217.05,21.71,11.72,207.06,E Wallet
INV00002047,CUST00758,SRV000860,2021-08-21,2021-09-19,Standard,MYR,489.38,48.9,26.43,466.91,Bank Transfer
INV00002048,CUST01163,SRV000321,2023-09-17,2023-10-16,Premium,MYR,239.91,44.26,11.74,207.39,Credit Card
INV00002049,CUST01186,SRV000355,2020-06-18,2020-07-17,Premium,MYR,254.79,6.36,14.91,263.34,Credit Card
INV00002050,CUST01021,SRV001323,2020-12-13,2021-01-11,Premium,MYR,258.72,26.03,13.96,246.65,Bank Transfer
INV00002051,CUST00144,SRV000418,2018-12-18,2019-01-16,Premium,MYR,343.69,30.8,18.77,331.66,Direct Debit
INV00002052,CUST00775,SRV001102,2025-04-29,2025-05-28,Enterprise,MYR,2809.49,15.03,167.67,2962.13,Direct Debit
INV00002053,CUST00885,SRV001152,2020-08-28,2020-09-26,Premium,MYR,251.15,3.19,14.88,262.84,Direct Debit
INV00002054,CUST00669,SRV000989,2023-02-25,2023-03-26,Enterprise,MYR,618.71,29.82,35.33,624.22,E Wallet
INV00002055,CUST00063,SRV001276,2024-02-27,2024-03-27,Standard,MYR,109.66,18.31,5.48,96.83,E Wallet
INV00002056,CUST00208,SRV000210,2025-06-10,2025-07-09,Enterprise,MYR,1493.81,10.09,89.02,1572.74,FPX
INV00002057,CUST01078,SRV000386,2021-01-09,2021-02-07,Enterprise,MYR,730.19,17.35,42.77,755.61,FPX
INV00002058,CUST00167,SRV000930,2021-03-15,2021-04-13,Premium,MYR,202.18,0.16,12.12,214.14,Direct Debit
INV00002059,CUST00109,SRV000344,2024-04-14,2024-05-13,Premium,MYR,519.01,32.2,29.21,516.02,FPX
INV00002060,CUST00901,SRV001434,2021-07-09,2021-08-07,Basic,MYR,48.86,39.3,0.57,10.13,Credit Card
INV00002061,CUST01011,SRV001313,2024-05-24,2024-06-22,Standard,MYR,104.36,15.07,5.36,94.65,FPX
INV00002062,CUST00090,SRV001048,2024-08-11,2024-09-09,Standard,MYR,107.66,38.78,4.13,73.01,Bank Transfer
INV00002063,CUST00100,SRV000680,2025-04-09,2025-05-08,Enterprise,MYR,516.53,26.32,29.41,519.62,Credit Card
INV00002064,CUST00237,SRV001288,2025-08-04,2025-09-02,Enterprise,MYR,1351.24,48.53,78.16,1380.87,Bank Transfer
INV00002065,CUST00936,SRV001151,2025-08-03,2025-09-01,Basic,MYR,169.86,18.58,9.08,160.36,Bank Transfer
INV00002066,CUST00808,SRV000587,2022-03-10,2022-04-08,Premium,MYR,2058.14,9.61,122.91,2171.44,Direct Debit
INV00002067,CUST00619,SRV000700,2023-09-16,2023-10-15,Premium,MYR,755.78,16.98,44.33,783.13,Direct Debit
INV00002068,CUST00895,SRV000132,2019-11-14,2019-12-13,Premium,MYR,837.24,34.01,48.19,851.42,Credit Card
INV00002069,CUST00808,SRV000587,2022-09-06,2022-10-05,Enterprise,MYR,2863.9,1.06,171.77,3034.61,Direct Debit
INV00002070,CUST00656,SRV000886,2019-12-11,2020-01-09,Premium,MYR,781.88,12.79,46.15,815.24,Bank Transfer
INV00002071,CUST00505,SRV000209,2023-08-30,2023-09-28,Standard,MYR,122.39,20.76,6.1,107.73,FPX
INV00002072,CUST00644,SRV000216,2020-07-25,2020-08-23,Premium,MYR,1063.8,3.84,63.6,1123.56,Credit Card
INV00002073,CUST00149,SRV000437,2019-01-07,2019-02-05,Premium,MYR,948.78,5.13,56.62,1000.27,Credit Card
INV00002074,CUST01170,SRV000287,2024-04-12,2024-05-11,Basic,MYR,50.64,48.06,0.15,2.73,Direct Debit
INV00002075,CUST00861,SRV000219,2018-11-06,2018-12-05,Premium,MYR,709.11,20.88,41.29,729.52,E Wallet
INV00002076,CUST00688,SRV001049,2023-01-13,2023-02-11,Basic,MYR,41.73,7.66,2.04,36.11,E Wallet
INV00002077,CUST00935,SRV000728,2025-01-28,2025-02-26,Premium,MYR,320.14,6.33,18.83,332.64,Bank Transfer
INV00002078,CUST00307,SRV000337,2021-03-01,2021-03-30,Standard,MYR,204.35,20.62,11.02,194.75,Direct Debit
INV00002079,CUST00003,SRV000262,2024-02-25,2024-03-25,Standard,MYR,199.56,10.15,11.36,200.77,Direct Debit
INV00002080,CUST00867,SRV000973,2024-01-09,2024-02-07,Enterprise,MYR,569.9,13.33,33.39,589.96,E Wallet
INV00002081,CUST00903,SRV000256,2023-04-21,2023-05-20,Enterprise,MYR,467.52,43.09,25.47,449.9,FPX
INV00002082,CUST00718,SRV001012,2025-03-24,2025-04-22,Premium,MYR,1195.52,48.0,68.85,1216.37,Credit Card
INV00002083,CUST00531,SRV001391,2021-08-17,2021-09-15,Basic,MYR,51.78,38.08,0.82,14.52,Credit Card
INV00002084,CUST00582,SRV000206,2021-10-05,2021-11-03,Basic,MYR,42.57,26.84,0.94,16.67,E Wallet
INV00002085,CUST00030,SRV000382,2023-10-14,2023-11-12,Premium,MYR,609.07,19.66,35.36,624.77,E Wallet
INV00002086,CUST00157,SRV000692,2021-09-09,2021-10-08,Premium,MYR,208.02,34.02,10.44,184.44,Direct Debit
INV00002087,CUST00708,SRV000426,2023-08-26,2023-09-24,Enterprise,MYR,1269.18,28.13,74.46,1315.51,Credit Card
INV00002088,CUST01078,SRV000386,2020-02-14,2020-03-14,Premium,MYR,1339.3,42.64,77.8,1374.46,FPX
INV00002089,CUST01029,SRV000911,2021-06-30,2021-07-29,Enterprise,MYR,310.77,10.01,18.05,318.81,Credit Card
INV00002090,CUST00556,SRV001123,2019-10-17,2019-11-15,Enterprise,MYR,340.63,16.93,19.42,343.12,Direct Debit
INV00002091,CUST00167,SRV000930,2022-07-08,2022-08-06,Enterprise,MYR,434.08,38.91,23.71,418.88,Direct Debit
INV00002092,CUST00195,SRV001291,2019-11-06,2019-12-05,Basic,MYR,224.18,43.94,10.81,191.05,E Wallet
INV00002093,CUST01081,SRV000676,2025-11-18,2025-12-17,Standard,MYR,189.88,33.8,9.36,165.44,Credit Card
INV00002094,CUST00169,SRV000477,2020-08-26,2020-09-24,Basic,MYR,51.45,37.99,0.81,14.27,Credit Card
INV00002095,CUST00432,SRV001094,2024-09-03,2024-10-02,Basic,MYR,212.99,18.65,11.66,206.0,Credit Card
INV00002096,CUST00132,SRV000987,2025-03-03,2025-04-01,Premium,MYR,153.77,28.45,7.52,132.84,Bank Transfer
INV00002097,CUST00463,SRV000803,2025-02-08,2025-03-09,Premium,MYR,1068.25,47.53,61.24,1081.96,FPX
INV00002098,CUST00215,SRV001167,2023-01-04,2023-02-02,Basic,MYR,41.47,44.73,-0.2,-3.46,Bank Transfer
INV00002099,CUST00989,SRV001164,2019-10-24,2019-11-22,Enterprise,MYR,554.73,5.89,32.93,581.77,FPX
INV00002100,CUST00406,SRV000481,2021-07-25,2021-08-23,Standard,MYR,339.45,33.11,18.38,324.72,FPX
INV00002101,CUST00377,SRV000074,2022-12-27,2023-01-25,Premium,MYR,136.42,16.84,7.17,126.75,FPX
INV00002102,CUST00178,SRV001013,2024-07-25,2024-08-23,Premium,MYR,462.41,44.93,25.05,442.53,E Wallet
INV00002103,CUST00210,SRV000928,2024-04-03,2024-05-02,Basic,MYR,45.66,10.14,2.13,37.65,E Wallet
INV00002104,CUST00067,SRV000970,2020-09-29,2020-10-28,Premium,MYR,1761.74,40.75,103.26,1824.25,Bank Transfer
INV00002105,CUST01027,SRV001239,2022-03-10,2022-04-08,Basic,MYR,47.17,21.72,1.53,26.98,FPX
INV00002106,CUST00436,SRV000887,2022-09-15,2022-10-14,Basic,MYR,46.38,26.97,1.16,20.57,E Wallet
INV00002107,CUST01087,SRV000551,2023-04-04,2023-05-03,Standard,MYR,135.56,8.08,7.65,135.13,Credit Card
INV00002108,CUST00296,SRV000138,2020-07-19,2020-08-17,Standard,MYR,203.18,42.42,9.65,170.41,Bank Transfer
INV00002109,CUST00981,SRV000173,2020-04-09,2020-05-08,Enterprise,MYR,1295.09,10.34,77.08,1361.83,Credit Card
INV00002110,CUST01115,SRV001257,2022-03-21,2022-04-19,Basic,MYR,53.68,34.22,1.17,20.63,FPX
INV00002111,CUST01021,SRV000595,2021-07-12,2021-08-10,Premium,MYR,695.43,17.0,40.71,719.14,Bank Transfer
INV00002112,CUST01033,SRV000899,2024-10-13,2024-11-11,Premium,MYR,580.96,46.61,32.06,566.41,E Wallet
INV00002113,CUST00339,SRV001394,2023-12-17,2024-01-15,Premium,MYR,799.23,28.66,46.23,816.8,E Wallet
INV00002114,CUST00276,SRV000085,2023-11-02,2023-12-01,Enterprise,MYR,912.41,30.49,52.92,934.84,Credit Card
INV00002115,CUST01013,SRV001245,2019-03-23,2019-04-21,Premium,MYR,447.06,14.97,25.93,458.02,Direct Debit
INV00002116,CUST00529,SRV000524,2020-07-25,2020-08-23,Premium,MYR,329.77,28.37,18.08,319.48,Bank Transfer
INV00002117,CUST00792,SRV000683,2019-11-20,2019-12-19,Standard,MYR,167.53,35.36,7.93,140.1,Bank Transfer
INV00002118,CUST00556,SRV001123,2020-08-12,2020-09-10,Premium,MYR,425.77,32.13,23.62,417.26,Direct Debit
INV00002119,CUST00095,SRV000011,2025-01-12,2025-02-10,Premium,MYR,508.51,34.11,28.46,502.86,FPX
INV00002120,CUST00550,SRV000098,2023-07-08,2023-08-06,Premium,MYR,356.03,39.91,18.97,335.09,E Wallet
INV00002121,CUST00583,SRV000619,2025-10-05,2025-11-03,Premium,MYR,100.85,39.38,3.69,65.16,E Wallet
INV00002122,CUST00355,SRV001144,2024-06-17,2024-07-16,Premium,MYR,1064.8,35.2,61.78,1091.38,Bank Transfer
INV00002123,CUST00594,SRV001382,2018-11-29,2018-12-28,Premium,MYR,223.05,35.76,11.24,198.53,E Wallet
INV00002124,CUST01179,SRV001232,2020-04-23,2020-05-22,Enterprise,MYR,740.77,39.18,42.1,743.69,E Wallet
INV00002125,CUST00540,SRV000522,2024-03-04,2024-04-02,Premium,MYR,423.29,20.6,24.16,426.85,E Wallet
INV00002126,CUST00862,SRV000927,2024-11-17,2024-12-16,Premium,MYR,376.84,34.47,20.54,362.91,Credit Card
INV00002127,CUST00857,SRV001433,2023-06-14,2023-07-13,Standard,MYR,214.15,10.59,12.21,215.77,Credit Card
INV00002128,CUST00320,SRV001483,2025-01-08,2025-02-06,Premium,MYR,1301.43,6.32,77.71,1372.82,Bank Transfer
INV00002129,CUST00864,SRV000054,2023-12-18,2024-01-16,Basic,MYR,172.61,35.39,8.23,145.45,Direct Debit
INV00002130,CUST00367,SRV000567,2019-10-22,2019-11-20,Enterprise,MYR,587.25,46.45,32.45,573.25,Bank Transfer
INV00002131,CUST00857,SRV001433,2023-10-12,2023-11-10,Premium,MYR,311.17,16.87,17.66,311.96,Credit Card
INV00002132,CUST00070,SRV001282,2022-07-09,2022-08-07,Enterprise,MYR,1231.54,47.35,71.05,1255.24,Bank Transfer
INV00002133,CUST00656,SRV000886,2019-11-11,2019-12-10,Premium,MYR,162.45,4.89,9.45,167.01,Bank Transfer
INV00002134,CUST00039,SRV001327,2022-03-09,2022-04-07,Premium,MYR,415.1,15.33,23.99,423.76,FPX
INV00002135,CUST00269,SRV000787,2025-04-20,2025-05-19,Basic,MYR,41.46,12.98,1.71,30.19,Bank Transfer
INV00002136,CUST00584,SRV000327,2023-10-12,2023-11-10,Premium,MYR,543.54,24.41,31.15,550.28,FPX
INV00002137,CUST00303,SRV000331,2018-04-16,2018-05-15,Enterprise,MYR,1967.3,0.77,117.99,2084.52,Direct Debit
INV00002138,CUST00718,SRV000892,2025-04-28,2025-05-27,Basic,MYR,43.94,43.34,0.04,0.64,Credit Card
INV00002139,CUST00376,SRV000208,2021-11-06,2021-12-05,Enterprise,MYR,1009.57,3.74,60.35,1066.18,Direct Debit
INV00002140,CUST00619,SRV000700,2023-07-18,2023-08-16,Premium,MYR,303.23,21.99,16.87,298.11,Direct Debit
INV00002141,CUST00890,SRV000278,2020-12-20,2021-01-18,Enterprise,MYR,1363.9,11.96,81.12,1433.06,FPX
INV00002142,CUST00758,SRV001226,2022-03-11,2022-04-09,Premium,MYR,890.8,2.57,53.29,941.52,Bank Transfer
INV00002143,CUST00516,SRV001326,2025-04-11,2025-05-10,Premium,MYR,405.34,46.05,21.56,380.85,FPX
INV00002144,CUST01091,SRV001128,2023-06-17,2023-07-16,Basic,MYR,42.6,18.39,1.45,25.66,Direct Debit
INV00002145,CUST00513,SRV000957,2019-12-22,2020-01-20,Enterprise,MYR,379.86,34.23,20.74,366.37,Direct Debit
INV00002146,CUST00133,SRV000663,2023-07-04,2023-08-02,Premium,MYR,297.66,0.37,17.84,315.13,E Wallet
INV00002147,CUST00030,SRV000382,2024-02-11,2024-03-11,Enterprise,MYR,524.0,40.39,29.02,512.63,E Wallet
INV00002148,CUST01032,SRV000557,2021-11-05,2021-12-04,Enterprise,MYR,2790.5,3.36,167.23,2954.37,E Wallet
INV00002149,CUST00062,SRV000484,2022-07-23,2022-08-21,Premium,MYR,663.82,29.74,38.04,672.12,FPX
INV00002150,CUST00695,SRV001031,2021-03-10,2021-04-08,Standard,MYR,158.61,37.53,7.26,128.34,E Wallet
INV00002151,CUST00842,SRV001418,2020-09-11,2020-10-10,Basic,MYR,42.16,20.61,1.29,22.84,Credit Card
INV00002152,CUST00656,SRV000886,2019-01-15,2019-02-13,Premium,MYR,389.17,44.17,20.7,365.7,Bank Transfer
INV00002153,CUST01100,SRV000037,2022-08-16,2022-09-14,Basic,MYR,56.61,30.74,1.55,27.42,Bank Transfer
INV00002154,CUST01016,SRV000423,2024-12-28,2025-01-26,Enterprise,MYR,599.42,5.87,35.61,629.16,Direct Debit
INV00002155,CUST01138,SRV000156,2021-08-26,2021-09-24,Enterprise,MYR,1032.77,9.8,61.38,1084.35,Direct Debit
INV00002156,CUST01149,SRV001454,2022-06-21,2022-07-20,Enterprise,MYR,1740.35,10.36,103.8,1833.79,FPX
INV00002157,CUST00192,SRV000627,2024-01-26,2024-02-24,Premium,MYR,363.66,37.34,19.58,345.9,Credit Card
INV00002158,CUST00509,SRV000618,2025-04-18,2025-05-17,Premium,MYR,269.44,37.74,13.9,245.6,Credit Card
INV00002159,CUST00890,SRV000278,2019-09-27,2019-10-26,Premium,MYR,1345.76,34.35,78.68,1390.09,FPX
INV00002160,CUST00829,SRV000633,2025-01-22,2025-02-20,Enterprise,MYR,621.37,41.19,34.81,614.99,Credit Card
INV00002161,CUST00237,SRV001220,2025-12-12,2026-01-10,Premium,MYR,612.82,29.8,34.98,618.0,Bank Transfer
INV00002162,CUST00729,SRV000833,2022-08-12,2022-09-10,Basic,MYR,58.47,22.8,2.14,37.81,Direct Debit
INV00002163,CUST00032,SRV001126,2018-10-28,2018-11-26,Premium,MYR,1366.31,5.96,81.62,1441.97,E Wallet
INV00002164,CUST01013,SRV001245,2019-12-18,2020-01-16,Standard,MYR,491.71,19.38,28.34,500.67,Direct Debit
INV00002165,CUST00023,SRV000014,2021-11-13,2021-12-12,Enterprise,MYR,314.83,9.81,18.3,323.32,Credit Card
INV00002166,CUST00842,SRV001418,2021-11-05,2021-12-04,Basic,MYR,51.81,16.17,2.14,37.78,Credit Card
INV00002167,CUST00171,SRV000084,2023-02-13,2023-03-14,Enterprise,MYR,539.68,23.01,31.0,547.67,Credit Card
INV00002168,CUST00074,SRV000419,2020-08-23,2020-09-21,Basic,MYR,56.67,22.63,2.04,36.08,E Wallet
INV00002169,CUST01199,SRV000685,2020-06-16,2020-07-15,Standard,MYR,259.95,7.09,15.17,268.03,Bank Transfer
INV00002170,CUST00374,SRV001300,2020-11-06,2020-12-05,Premium,MYR,572.98,28.56,32.67,577.09,Bank Transfer
INV00002171,CUST00309,SRV000518,2023-11-07,2023-12-06,Premium,MYR,1078.49,6.27,64.33,1136.55,E Wallet
INV00002172,CUST00700,SRV001240,2020-08-16,2020-09-14,Basic,MYR,46.94,41.06,0.35,6.23,FPX
INV00002173,CUST00673,SRV000847,2019-01-28,2019-02-26,Basic,MYR,42.34,46.63,-0.26,-4.55,FPX
INV00002174,CUST00520,SRV001496,2021-10-25,2021-11-23,Basic,MYR,42.75,43.69,-0.06,-1.0,Bank Transfer
INV00002175,CUST01103,SRV000536,2025-06-20,2025-07-19,Enterprise,MYR,1006.75,24.32,58.95,1041.38,Bank Transfer
INV00002176,CUST01024,SRV001044,2022-01-22,2022-02-20,Enterprise,MYR,547.28,21.67,31.54,557.15,Bank Transfer
INV00002177,CUST00585,SRV001350,2023-04-30,2023-05-29,Enterprise,MYR,823.15,42.78,46.82,827.19,FPX
INV00002178,CUST00332,SRV000381,2024-12-22,2025-01-20,Enterprise,MYR,1122.03,0.24,67.31,1189.1,Bank Transfer
INV00002179,CUST00831,SRV000183,2021-12-25,2022-01-23,Standard,MYR,182.45,6.63,10.55,186.37,Bank Transfer
INV00002180,CUST00186,SRV001260,2025-02-13,2025-03-14,Basic,MYR,53.73,47.2,0.39,6.92,E Wallet
INV00002181,CUST00335,SRV001127,2021-11-04,2021-12-03,Premium,MYR,1278.82,0.06,76.73,1355.49,Direct Debit
INV00002182,CUST01011,SRV001313,2023-06-29,2023-07-28,Standard,MYR,102.62,28.33,4.46,78.75,FPX
INV00002183,CUST00171,SRV000145,2023-07-13,2023-08-11,Enterprise,MYR,555.01,42.86,30.73,542.88,Credit Card
INV00002184,CUST00581,SRV000721,2018-11-21,2018-12-20,Enterprise,MYR,627.58,17.73,36.59,646.44,E Wallet
INV00002185,CUST00829,SRV000253,2024-11-11,2024-12-10,Premium,MYR,1235.08,27.24,72.47,1280.31,Credit Card
INV00002186,CUST00056,SRV001195,2023-10-21,2023-11-19,Standard,MYR,259.33,40.96,13.1,231.47,Direct Debit
INV00002187,CUST00726,SRV001056,2019-02-22,2019-03-23,Basic,MYR,55.81,48.53,0.44,7.72,Direct Debit
INV00002188,CUST00785,SRV000939,2021-01-01,2021-01-30,Enterprise,MYR,611.95,3.58,36.5,644.87,Direct Debit
INV00002189,CUST00637,SRV000174,2023-02-23,2023-03-24,Premium,MYR,935.29,19.02,54.98,971.25,FPX
INV00002190,CUST00799,SRV000144,2024-08-20,2024-09-18,Basic,MYR,57.71,30.75,1.62,28.58,FPX
INV00002191,CUST00541,SRV001272,2022-01-15,2022-02-13,Basic,MYR,180.95,47.66,8.0,141.29,E Wallet
INV00002192,CUST00980,SRV000926,2021-05-27,2021-06-25,Premium,MYR,742.22,25.23,43.02,760.01,Direct Debit
INV00002193,CUST00594,SRV000089,2019-06-06,2019-07-05,Premium,MYR,274.3,40.7,14.02,247.62,E Wallet
INV00002194,CUST00005,SRV000456,2020-06-04,2020-07-03,Enterprise,MYR,628.86,40.91,35.28,623.23,FPX
INV00002195,CUST00997,SRV000146,2022-08-03,2022-09-01,Basic,MYR,100.48,23.44,4.62,81.66,Credit Card
INV00002196,CUST00764,SRV000051,2023-05-06,2023-06-04,Premium,MYR,2759.88,43.66,162.97,2879.19,FPX
INV00002197,CUST01015,SRV001281,2025-06-16,2025-07-15,Enterprise,MYR,1112.9,41.04,64.31,1136.17,E Wallet
INV00002198,CUST00060,SRV001422,2025-09-17,2025-10-16,Premium,MYR,1476.02,1.76,88.46,1562.72,Bank Transfer
INV00002199,CUST01053,SRV000313,2025-02-18,2025-03-19,Basic,MYR,42.94,39.47,0.21,3.68,FPX
INV00002200,CUST00062,SRV000497,2023-04-05,2023-05-04,Premium,MYR,294.68,28.82,15.95,281.81,FPX
INV00002201,CUST00886,SRV001265,2024-07-03,2024-08-01,Basic,MYR,46.19,5.28,2.45,43.36,Credit Card
INV00002202,CUST00257,SRV000246,2021-06-01,2021-06-30,Enterprise,MYR,1192.03,23.48,70.11,1238.66,E Wallet
INV00002203,CUST00439,SRV000499,2024-12-30,2025-01-28,Premium,MYR,340.65,21.95,19.12,337.82,Credit Card
INV00002204,CUST00422,SRV000959,2025-01-10,2025-02-08,Enterprise,MYR,1424.84,41.08,83.03,1466.79,Bank Transfer
INV00002205,CUST00693,SRV000504,2023-07-06,2023-08-04,Basic,MYR,227.09,35.71,11.48,202.86,FPX
INV00002206,CUST00877,SRV000374,2021-09-12,2021-10-11,Enterprise,MYR,676.37,37.9,38.31,676.78,E Wallet
INV00002207,CUST00140,SRV000836,2018-12-09,2019-01-07,Premium,MYR,347.98,34.31,18.82,332.49,Credit Card
INV00002208,CUST00323,SRV001043,2023-12-12,2024-01-10,Enterprise,MYR,448.68,9.9,26.33,465.11,Credit Card
INV00002209,CUST00018,SRV000826,2024-06-03,2024-07-02,Standard,MYR,252.85,3.23,14.98,264.6,FPX
INV00002210,CUST01035,SRV001385,2024-07-24,2024-08-22,Standard,MYR,237.57,30.72,12.41,219.26,Direct Debit
INV00002211,CUST00829,SRV000253,2025-04-10,2025-05-09,Enterprise,MYR,383.59,8.66,22.5,397.43,Credit Card
INV00002212,CUST00667,SRV001209,2022-10-20,2022-11-18,Premium,MYR,190.92,0.5,11.43,201.85,FPX
INV00002213,CUST00798,SRV000010,2019-10-19,2019-11-17,Enterprise,MYR,508.9,32.34,28.59,505.15,E Wallet
INV00002214,CUST00417,SRV001199,2022-09-05,2022-10-04,Enterprise,MYR,733.98,28.96,42.3,747.32,Credit Card
INV00002215,CUST00032,SRV001126,2018-06-30,2018-07-29,Premium,MYR,2251.88,31.65,133.21,2353.44,E Wallet
INV00002216,CUST00777,SRV001211,2020-07-26,2020-08-24,Basic,MYR,224.71,1.06,13.42,237.07,Direct Debit
INV00002217,CUST00157,SRV000692,2020-10-14,2020-11-12,Premium,MYR,231.71,13.98,13.06,230.79,Direct Debit
INV00002218,CUST00997,SRV000696,2022-05-27,2022-06-25,Enterprise,MYR,333.87,42.35,17.49,309.01,Credit Card
INV00002219,CUST00686,SRV000350,2021-02-23,2021-03-24,Premium,MYR,2564.45,29.53,152.1,2687.02,Direct Debit
